,shortName,address,city,vipZone,ramp,person,Prime,latitude,longitude
350,ОО «На Авиаторов» Филиала № 5440 Банка ВТБ (ПАО),"Красноярский край, г. Красноярск, ул. Авиаторов, д. 39",Красноярск,False,True,True,False,56.047419,92.913181
351,РОО «Нижегородский»,"г Нижний Новгород, ул. Ковалихинская, д. 14/43",Нижний Новгород,True,True,True,False,56.322814,44.013155
352,ДО «Краснодарский» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Краснодар, ул. Октябрьская, д. 28",Краснодар,True,True,True,False,45.018054,38.96412
353,ОО «Выксунский» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, г. Выкса, ул. Красные Зори, д. 7б",Выкса,False,False,True,False,55.320442,42.167171
354,ОО «На Пузакова» Филиала № 3652 Банка ВТБ (ПАО),"Тульская область, г. Тула, ул. Пузакова, д. 1",Тула,False,False,True,False,54.218584,37.622648
355,РОО «Ростовский»,"Ростовская область, г. Ростов-на-Дону, ул. Большая Садовая, д. 121",Ростов-на-Дону,True,True,True,False,47.226447,39.735458
356,ДО «Краснопресненский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Красная Пресня, д.11",Москва,False,True,True,False,55.761188,37.572324
357,ДО «Дедовский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, Истринский р-н, г. Дедовск, ул. Гагарина, д. 9",Дедовск,False,True,True,False,55.859766,37.121325
358,ОО «Саянский» в пос. Саянском Филиала № 5440 Банка ВТБ (ПАО),"Красноярский край, пос. Саянский, ул. Комсомольская, д. 1Б",пос. Саянский,False,False,True,False,55.549195,94.698035
359,ДО «Суворовский» Филиала № 2351 Банка ВТБ (ПАО),"Ставропольский край, г. Ставрополь, ул. Мира, д. 284/1",Ставрополь,False,True,True,False,45.03677,41.96682
360,ДО «На Станционной» Филиала № 5440 Банка ВТБ (ПАО),"Новосибирская область, г. Новосибирск, ул. Станционная, д. 30а",Новосибирск,False,True,True,False,54.998003,82.853065
361,ОО «Киришский» Филиала № 7806 Банка ВТБ (ПАО),"Ленинградская область, г. Кириши, ул. Советская, д. 18",Кириши,False,False,True,False,59.448711,32.014106
362,ДО «На Маркса» Филиала № 5440 Банка ВТБ (ПАО),"Новосибирская область, г. Новосибирск, ул. Ватутина, д. 21/1",Новосибирск,True,True,True,False,54.984879,82.894064
363,ОО «Торговая площадь» Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Березники, ул. Мира, д. 62",Березники,False,False,True,False,59.408256,56.850494
364,ОО «Салаватский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Башкортостан, г. Салават, ул. Ленина, д. 42",Салават,True,True,True,False,53.350354,55.926145
365,ДО «Кольцовский» Филиала № 5440 Банка ВТБ (ПАО),"Новосибирская область, р.пос. Кольцово, пр-т Никольский, д. 2, помещения 4,18",р.п. Кольцово,False,False,True,False,55.582396,79.26487
366,ОО «Тракторозаводский» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Челябинск, ул. Салютная, д. 2",Челябинск,False,False,True,False,55.171694,61.457234
367,РОО «Якутский»,"Республика Саха (Якутия), г. Якутск, ул. Октябрьская, д. 3",Якутск,True,True,True,False,62.025052,129.724273
368,ОО «Октябрьский» в г. Орске Филиала № 6318 Банка ВТБ (ПАО),"Оренбургская область, г. Орск, пр-т Ленина, д. 90",Орск,True,True,True,False,51.247993,58.459843
369,"ДО № 15 «Бутлерова, 40» Филиала № 7806 Банка ВТБ (ПАО)","г. Санкт-Петербург, ул. Бутлерова, д. 40, лит А, пом 43Н",Санкт-Петербург,False,False,True,False,60.010115,30.404325
370,ДО «Талдомский» Филиала № 7701 Банка ВТБ (ПАО),"Московская обл., г. Талдом, пл. К. Маркса,  д. 17",Талдом,False,False,True,False,56.731501,37.527741
371,ДО «Авиамоторный» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Авиамоторная, д. 10, кор. 1",Москва,True,True,True,False,55.754259,37.715246
372,ОО «Гатчинский» Филиала № 7806 Банка ВТБ (ПАО),"Ленинградская область, г. Гатчина, пр-т 25 Октября, д. 38",Гатчина,True,False,True,False,59.573227,30.125443
373,ОО «Дзержинский» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, г. Дзержинск, пр-т Чкалова, д.2",Дзержинск,True,True,True,False,56.240043,43.462182
374,ДО «Центр Железнодорожный» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Железнодорожный, ш. Саввинское, д. 4, кор. 1",Железнодорожный,True,True,True,False,55.743634,38.012463
375,ОО ЦИК «На Пушкина» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Казань, ул. Пушкина, д. 20",Казань,False,True,True,False,55.790322,49.125027
376,ДО «Текстильщики» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Люблинская, д. 4, корп. 1",Москва,False,False,True,False,55.707841,37.729925
377,ДО «Рязанский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Рязанский пр-т, д. 71, кор. 1",Москва,True,True,True,False,55.718633,37.78827
378,ОО «Ялуторовский» Филиала № 6602 Банка ВТБ (ПАО),"г.Ялуторовск, ул. Ленина, 50/2",Ялуторовск,False,False,True,False,56.655159,66.310939
379,ОО «Локомотивный» Филиала № 3652 Банка ВТБ (ПАО),"Ярославская область, г. Ярославль, пр-т Московский, д. 115",Ярославль,False,False,True,False,57.597652,39.872757
380,ОО «Синегорье» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Челябинск, ул. Свободы, д. 110б",Челябинск,True,True,True,False,55.143368,61.41451
381,ОО «Черемшан» Филиала № 6318 Банка ВТБ (ПАО),"Ульяновская область, г. Димитровград, ул. Куйбышева, д. 205",Димитровград,True,False,True,False,54.216315,49.622074
382,ОО «Тобольский» Филиала № 6602 Банка ВТБ (ПАО),"Тюменская область, г. Тобольск, 8 мкр., д. 7",Тобольск,True,False,True,False,58.223179,68.280334
383,ОО «Даурский» Филиала № 5440 Банка ВТБ (ПАО),"Забайкальский край, пгт. Забайкальск, ул. Советская, д. 6 а, пом. 1",пгт. Забайкальск,False,False,True,False,49.641969,117.335966
384,ОО «На Мира» в г. Ханты-Мансийске Филиала № 6602 Банка ВТБ (ПАО),"Ханты-Мансийский автономный округ-Югра, г. Ханты-Мансийск, ул. Мира, д. 52",Ханты-Мансийск,True,False,True,False,61.006717,69.036967
